example_id,task_type,answer_type,prompt,answer
be1c91b7d7c455b614bc,strategyqa,yesno,Can a diamond float on water? Answer yes or no.,no
e29d4982a58b5e70410e,strategyqa,yesno,Would  bald eagle deliver an urgent message before B-52? Answer yes or no.,no
d717f5321d1e1d3d5e37,strategyqa,yesno,Did the Pearl Harbor attack occur during autumn? Answer yes or no.,yes
881286dcdded13a96e3b,strategyqa,yesno,Can you find Bob Marley's face in most smoke shops? Answer yes or no.,yes
a8088fd4d533c2eaa365,strategyqa,yesno,Can spiders help eggplant farmers control parasites? Answer yes or no.,yes
f778fcf4fce27aa1f7ae,strategyqa,yesno,Is entire Common Era minuscule to lifespan of some trees? Answer yes or no.,yes
bc8b9bd5c95738769076,strategyqa,yesno,Did Elizabeth I of England own any viscose fiber? Answer yes or no.,no
935002dcfa70239e715f,strategyqa,yesno,Would Firefighters be included in a September 11th memorial? Answer yes or no.,yes
a9d639b7f43108848d99,strategyqa,yesno,Did François Mitterrand serve under Napoleon Bonapart in the French army? Answer yes or no.,no
40eb773857f1933b4b36,strategyqa,yesno,Can a jet plane be made without society? Answer yes or no.,no
87acce77a8b6362f4f96,strategyqa,yesno,Would 2020 Toyota Supra lag behind at a Nascar rally? Answer yes or no.,yes
25cb5d3136c997326121,strategyqa,yesno,Can Larry King's ex-wives form a water polo team? Answer yes or no.,yes
c3ee8ac44eff4db19ffb,strategyqa,yesno,Could a wandering albatross fly from Bucharest to New York City without a rest? Answer yes or no.,yes
e475171d9c62141a6835,strategyqa,yesno,Can Curiosity take samples of rocks from Lacus Temporis? Answer yes or no.,no
29c9d972bd56437185ee,strategyqa,yesno,Did Karl Marx influence the communist party of China? Answer yes or no.,yes
95c7c7b36b2dd981b820,strategyqa,yesno,Is a doctorate required to teach at a SUNY School? Answer yes or no.,no
b1d517cad0745d8618d2,strategyqa,yesno,Could Intel products be purchased at McDonald's? Answer yes or no.,no
f8de728cbf65a3f0f1d6,strategyqa,yesno,Would a kaffir lime be a good ingredient for making a candle? Answer yes or no.,yes
7a90cbd4a6c6f4c78f31,strategyqa,yesno,Can the Department of Defense perform a solo? Answer yes or no.,no
46ee63236516c42f3267,strategyqa,yesno,Would Brian Warner be a good singer for a soul music band? Answer yes or no.,no
e44e24c2c3b8599b85ad,strategyqa,yesno,Could a llama birth twice during War in Vietnam (1945-46)? Answer yes or no.,no
52a5095ce9ac6b3c7ae0,strategyqa,yesno,Can a software engineer work during a power outage? Answer yes or no.,no
3486b6b5c69878bb088d,strategyqa,yesno,Do more Cauliflower grow in Arizona than California? Answer yes or no.,no
f815aaa22d608f1dcb84,strategyqa,yesno,Would Eminem perform well at the International Mathematical Olympiad? Answer yes or no.,no
9ad0135c76557f64f7e9,strategyqa,yesno,Can a Muslim eat a McRib sandwich? Answer yes or no.,no
9b00b215a02a7e4a8aa1,strategyqa,yesno,Would Mount Wycheproof be a breeze for Edmund Hillary? Answer yes or no.,yes
0d6eda5f7e8e806c4d78,strategyqa,yesno,Can an asteroid be linked with virginity? Answer yes or no.,yes
15586c73003c301ef18f,strategyqa,yesno,Could SNL be why Jenny McCarthy does not get along with her cousin? Answer yes or no.,yes
b679b7210ebf7fec17b8,strategyqa,yesno,Are there options for students who struggle to understand the writing style of Othello? Answer yes or no.,yes
1517e4258ddaf94d85c7,strategyqa,yesno,Is the Berlin University of the Arts a Baroque period relic? Answer yes or no.,yes
c7a4b7ed963de3d9cd92,strategyqa,yesno,Would it be difficult for Kami Rita to climb Mount Emei? Answer yes or no.,no
353bf34cd9457f69b870,strategyqa,yesno,Is it normal for people to sing when the YMCA is mentioned? Answer yes or no.,yes
76468dce5b02e75851b2,strategyqa,yesno,Did William Shaespeare read the Daily Mirror? Answer yes or no.,no
6574229a8596e013f8e6,strategyqa,yesno,Could white rice go rancid before sesame seeds? Answer yes or no.,no
3301cea644c68aa24894,strategyqa,yesno,"If you were at an Apple store, would most of the computers be running Ubuntu? Answer yes or no.",no
f332153ae800b78d0959,strategyqa,yesno,Can you hide a basketball in a sand cat's ear? Answer yes or no.,no
04863d35bf4e68084907,strategyqa,yesno,Are psychiatric patients welcome to join the United States Air Force? Answer yes or no.,no
ae4cedb73e82c7f8de75,strategyqa,yesno,Would an art dealer prize a print of a Van Goh?  Answer yes or no.,no
73defbf5e28a5bacdb7d,strategyqa,yesno,Would it be difficult to host Stanley Cup Finals at Rock in Rio? Answer yes or no.,yes
4ea450758bcead502050,strategyqa,yesno,Is the Royal Air Force ensign on the moon? Answer yes or no.,no
5f1b1891c28dd8ef8bcf,strategyqa,yesno,Does the cuisine of Hawaii embrace foods considered gross in the continental US? Answer yes or no.,yes
33f7f8c55b4acedb061a,strategyqa,yesno,Is purchasing food for a Lolcat unnecessary? Answer yes or no.,yes
8dc182aaa2d2117c4091,strategyqa,yesno,Has CNES planted a French flag on the lunar surface? Answer yes or no.,no
bbd4e385d8867b66aa60,strategyqa,yesno,Could Aretha Franklin vote for a president when her second child was born? Answer yes or no.,no
598be3dcddbd7775a827,strategyqa,yesno,Could Bob Marley's children hypothetically win tug of war against Kublai Khan's children? Answer yes or no.,no
f6cc5e1c7456dd41a094,strategyqa,yesno,Are there multiple Disney Zorro? Answer yes or no.,yes
30c3a32157acb4861555,strategyqa,yesno,Could someone theoretically use an armadillo as a shield? Answer yes or no.,yes
1a65b1ecd37a63767bf7,strategyqa,yesno,Can the Persian Gulf fit in New Jersey? Answer yes or no.,no
b9e623a3ea2aa739facf,strategyqa,yesno,Is it dangerous to consume chlorine when mixed with sodium? Answer yes or no.,no
34ef40fff88e669f154f,strategyqa,yesno,Would four shoes be insufficient for a set of octuplets? Answer yes or no.,yes
5278f0501c540dff6407,strategyqa,yesno,Has Freemasonry been represented on the Moon? Answer yes or no.,yes
14a58de5d05e976c09cb,strategyqa,yesno,Does a game engine have a fuel injector? Answer yes or no.,no
ec71dcb7d6ace3e73ef9,strategyqa,yesno,Is shoe soup innocuous? Answer yes or no.,yes
4c00343e96364ec24227,strategyqa,yesno,Do drag kings take testosterone to look masculine? Answer yes or no.,no
d808a0c72dbe605309ab,strategyqa,yesno,Does Felix Potvin have a position on a dodgeball team? Answer yes or no.,no
a7e8f2cbec209b317b8f,strategyqa,yesno,Are there people who are men who experience menstruation? Answer yes or no.,yes
