example_id,task_type,answer_type,prompt,prompt_chars,prompt_words,question_start,num_numbers,has_math_symbols,has_code_like_text,question_mark_count,capitalized_word_count,contains_parenthesis,contains_quote,has_comparison_word,has_negation_word,has_quantity_word,cheap_answer_chars,cheap_answer_words,cheap_parsed_answer,cheap_contains_uncertainty,cheap_self_confidence,cheap_sample_agreement,gemini_flash_lite_correct,gemini_flash_lite_cost,gemini_flash_correct,gemini_flash_cost,mistral_nemo_correct,mistral_nemo_cost,qwen_30b_correct,qwen_30b_cost,llama_70b_correct,llama_70b_cost,deepseek_v3_correct,deepseek_v3_cost,ring_1t_correct,ring_1t_cost,minimax_m3_correct,minimax_m3_cost,granite_8b_correct,granite_8b_cost,step_flash_correct,step_flash_cost
mmlu_social_science_00027_high_school_government_and_politics,social_science,choice,"Which of the following is true of the House Committee on Ways and Means?
A. Its primary role is to appropriate spending for infrastructure projects.
B. It is the primary author of congressional banking reform legislation.
C. It allocates funding for canals and waterways.
D. Its jurisdiction includes the tax system.",316,51,which,0,0,0,1,9,0,0,0,0,0,241,37,other,0,-1.0,1.0,1,0.000114,1,0.00021,1,3.76e-06,1,1.51312e-05,1,4.496e-05,1,6.994e-05,0,0.000111475,1,0.00018564,1,1.4e-05,0,0.0002094
mmlu_social_science_00106_sociology,social_science,choice,"Scott (1991) introduced the term 'power elite' to describe:
A. the ruling class, or bourgeoisie, who exploit the proletariat
B. a capitalist class dependent on property ownership and advantaged life chances
C. an alignment of classes with shared interests but no state power
D. a state elite whose members are drawn overwhelmingly from a power bloc",348,56,scott,1,0,1,0,1,1,1,0,1,0,277,48,other,0,-1.0,1.0,1,0.00016775,1,0.0004333,1,5.26e-06,1,1.7704e-05,0,8.263e-05,1,6.8776e-05,0,0.00011245,0,0.00025554,1,1.9e-05,0,0.000212
sciq_00109,science,choice,"What do nonvascular plants reproduce with?
A. photosynthesis
B. spores
C. vascular plants
D. toxins",99,15,what,0,0,0,1,1,0,0,0,0,0,111,14,other,0,-1.0,1.0,1,8.875e-05,1,0.0002077,1,1.545e-05,1,2.103e-05,1,5.002e-05,1,4.456e-05,1,5.3325e-05,1,0.00010494,1,1.32e-05,1,0.00019145
gsm8k_00113,math,number,"Sonny received 45 boxes of cookies from his friend yesterday. He gave 12 to his brother, 9 to his sister, and he gave 7 to his cousin. How many boxes of cookies were left for him?",179,36,sonny,4,0,0,1,3,0,0,0,0,1,201,42,other,0,-1.0,1.0,1,0.00011325,1,0.0001319,1,4.92e-06,1,1.35036e-05,1,3.166e-05,1,6.088e-05,1,7.25e-05,1,0.00012654,1,1.15e-05,0,0.0002042
sciq_00147,science,choice,"What is the term for matter that does not let any light pass through?
A. reflective
B. opaque
C. dark
D. mirrored",113,22,what,0,0,0,1,1,0,0,0,1,0,251,42,other,0,-1.0,1.0,1,8.25e-05,1,0.0001495,1,4.28e-06,1,8.0132e-06,1,3.414e-05,1,3.668e-05,1,6.19e-05,1,7.794e-05,1,1.04e-05,1,0.0001823
sciq_00121,science,choice,"What is used for the fermentation process that makes beer, wine, and bread?
A. whey
B. barley
C. fungi
D. yeast",111,21,what,0,0,0,1,1,0,0,0,0,0,385,64,other,0,-1.0,1.0,1,9.35e-05,1,0.0002523,1,4.13e-06,1,9.6432e-06,1,2.774e-05,1,4.9808e-05,1,7.51e-05,1,0.00015384,1,1.54e-05,0,0.0002034
gsm8k_00125,math,number,"A certain kind of wild mushroom has either spots or gills, but never both. Gilled mushrooms are rare, with only one growing for every nine spotted mushrooms that grow. A fallen log had 30 mushrooms growing on its side. How many gilled mushrooms were on the fallen log’s side?",275,50,a,1,0,0,1,2,0,0,0,1,1,212,41,other,0,-1.0,1.0,1,0.00016725,1,0.0002658,1,1.577e-05,1,3.93e-05,1,3.722e-05,1,8.9992e-05,1,0.00011035,1,0.00016314,0,2.215e-05,0,0.0002072
strategyqa_341375fa1c7cb93278f5,commonsense,yesno,Would 7 zucchini's satisfy potassium USDA daily recommendation? Answer yes or no.,81,13,would,1,0,0,1,2,0,1,0,1,0,263,43,no,0,-1.0,1.0,0,0.0001315,0,0.0002157,0,4.16e-06,0,1.3292e-05,0,5.389e-05,1,5.268e-05,0,0.000107125,0,0.00023574,0,1.165e-05,0,0.0001986
strategyqa_965b4af72fa11cbda5d1,commonsense,yesno,Would Terence Tao outperform Eminem in a math competition? Answer yes or no.,76,13,would,0,0,0,1,5,0,0,0,1,0,230,36,yes,0,-1.0,1.0,1,9.025e-05,1,0.0001101,1,3.34e-06,1,1.17904e-05,1,2.359e-05,1,4.2416e-05,1,8.7275e-05,1,0.00015054,1,1.01e-05,0,0.000199
mmlu_humanities_00014_high_school_world_history,humanities,choice,"This question refers to the following information.
Seizing me, he led me down to the House of Darkness…
To the house where those who enter do not come out,
Along the road of no return,
To the house where those who dwell, do without light,
Where dirt is their drink, their food is of clay…
Where light cannot be seen. They dwell in the dark,
And upon the door and bolt, there lies dust.
from Tablet VII, The Epic of Gilgamesh, Sumeria, ca. 2100 B.C.E.
Truth is good and its worth is lasting.
It has not been disturbed since the day of its creator,
Whereas he who transgresses its ordinances is punished.
It lies as a path in front of even him who knows nothing.
Wrongdoing has never yet brought its venture to port…
Those whom the gods guide cannot lose themselves.
Those to whom they forbid passage will not be able to cross the river of life.
from The Maxims of Ptahhotep, Egypt, ca. 2400 B.C.E.
The tone of the second text best reflects which of the following hypotheses about the influence of religious beliefs on ancient societies?
A. Ancient Egyptian society held compassion up as the highest virtue.
B. Ancient Egyptians believed that moral behavior affected one's fate after death.
C. Ancient Egyptian clergy promoted a strict ""eye for an eye"" code of ethics.
D. Ancient Egyptian worshippers committed to an elaborate set of rituals and offerings.",1354,244,this,2,0,0,1,36,0,1,1,1,0,404,64,other,0,-1.0,1.0,1,0.00017625,1,0.0004486,1,3.017e-05,1,8.086e-05,1,6.72e-05,1,0.0001695,0,0.0001309,1,0.00031524,1,2.97e-05,0,0.0002566
mmlu_social_science_00092_high_school_government_and_politics,social_science,choice,"Which of the following would occur if Congress were to pass legislation and declare a recess, and the president took no action on the bill within ten days of its passage?
A. A line-item veto
B. A pocket veto
C. An adjournment
D. A writ of certiorari",249,48,which,0,1,0,1,3,0,0,0,1,0,368,72,other,0,-1.0,1.0,1,0.00012775,1,0.0001535,1,4.93e-06,1,1.54316e-05,1,4.332e-05,1,5.776e-05,0,0.00011125,1,0.00021084,1,1.86e-05,0,0.0002096
mmlu_social_science_00070_high_school_government_and_politics,social_science,choice,"Which of the following plays the most significant role in forming a child's political views?
A. The geographical area in which the child grows up
B. The child's family
C. The media to which the child is exposed
D. The child's religion",234,45,which,0,0,0,1,5,0,1,1,0,0,157,19,other,0,-1.0,1.0,1,9.85e-05,1,0.0001629,0,3.3e-06,1,2.574e-05,1,5.299e-05,1,4.476e-05,1,9.315e-05,0,0.00024894,1,1.325e-05,0,0.000208
gsm8k_00028,math,number,Seal releases 3 songs every month.  He gets $2000 per song.  How much money does he get in his first 3 years?,109,22,seal,3,0,0,1,3,0,0,0,0,1,246,48,other,0,-1.0,1.0,1,0.000123,1,0.0001024,1,4.75e-06,1,1.94252e-05,1,4.79e-05,1,5.434e-05,0,0.000108325,1,0.00013794,1,1.46e-05,0,0.0002014
sciq_00037,science,choice,"In plants, a cell plate is formed during cell cytokinesis by golgi vesicles fusing at the what?
A. mitosis plate
B. chromosomes plate
C. metaphase plate
D. tectonic plate",170,29,in,0,0,0,1,1,0,0,0,0,0,324,52,other,0,-1.0,1.0,1,0.00011275,1,0.0002031,0,4.78e-06,1,1.23016e-05,1,3.842e-05,1,4.37e-05,0,0.000109825,1,0.00020754,1,1.5e-05,0,0.0002054
gsm8k_00106,math,number,"If farmer Steven can use his tractor to plow up to 10 acres of farmland per day, or use the same tractor to mow up to 12 acres of grassland per day, how long would it take him to plow his 55 acres of farmland and mow his 30 acres of grassland?",243,52,if,4,0,0,1,2,0,0,1,0,0,348,70,other,0,-1.0,1.0,1,0.00014675,1,0.0002714,0,7.1e-06,1,2.1352e-05,1,4.97e-05,1,6.746e-05,0,0.00011095,1,0.00020904,1,1.855e-05,0,0.0002076
sciq_00003,science,choice,"Locus refers to the position of what on a chromosome, which controls the characteristics of an organism?
A. rna
B. gamete
C. gene
D. genome",139,25,locus,0,0,0,1,1,0,0,0,0,0,162,29,other,0,-1.0,1.0,1,6.2e-05,1,0.0001266,1,3.26e-06,1,2.03e-05,1,3.464e-05,1,5.225e-05,1,4.805e-05,1,0.00012084,1,1.005e-05,1,0.00018715
gsm8k_00091,math,number,"On Friday, Remy paid Sally’s Woodworking LLC a total of $20,700 for 150 pieces of furniture. Later that evening, the company’s accountant discovered that a new intern in the sales department had overcharged Remy. If the cost of a piece of furniture is $134, how much money will Sally’s Woodworking LLC reimburse Remy?",317,57,on,4,0,0,1,11,0,0,0,0,0,231,42,other,0,-1.0,1.0,1,0.0001525,0,0.000129,1,5.44e-06,1,1.81336e-05,1,0.0001436,1,6.507e-05,0,0.000111775,1,0.00014064,1,1.37e-05,0,0.0002106
mmlu_social_science_00154_sociology,social_science,choice,"Marxist feminists explain patriarchy in terms of:
A. a lack of equal rights and opportunities for men and women
B. sex classes, through which men oppress women economically, politically and sexually
C. women's domestic labour being exploited by the capitalist economy
D. the dual systems of capitalism and male domination",321,51,marxist,0,0,0,0,1,0,1,0,1,0,269,42,other,0,-1.0,1.0,1,0.0001065,1,0.0002003,0,4.15e-06,1,3.836e-05,0,3.85e-05,0,8.45e-05,0,0.000111625,0,0.00025224,0,1.63e-05,0,0.0002102
strategyqa_e3ec5d1638cbf5a6ae53,commonsense,yesno,Would a bodybuilder choose maize over chicken breast for dinner? Answer yes or no.,82,14,would,0,0,0,1,2,0,0,0,1,0,390,60,no,0,-1.0,1.0,1,8.025e-05,1,0.0001482,1,4.6e-06,1,1.5008e-05,1,2.709e-05,1,5.325e-05,1,8.5325e-05,1,0.00016644,1,1.105e-05,1,0.0001988
sciq_00001,science,choice,"The important equation pv = nrt holds true for substances in what state of matter?
A. liquids
B. solids
C. products
D. gas",122,22,the,0,1,0,1,1,0,0,0,0,0,255,43,other,0,-1.0,1.0,1,9.075e-05,1,0.0001301,1,4.16e-06,1,1.56492e-05,1,3.862e-05,1,3.728e-05,1,4.8925e-05,1,0.00014334,1,1.31e-05,1,0.0001737
mmlu_humanities_00040_high_school_world_history,humanities,choice,"This question refers to the following information.
""When the Portuguese go from Macao in China to Japan, they carry much white silk, gold, musk, and porcelain: and they bring from Japan nothing but silver. They have a great carrack which goes there every year and she brings from there every year about six hundred coins: and all this silver of Japan, and two hundred thousand coins more in silver which they bring yearly out of India, they employ to their great advantage in China: and they bring from there gold, musk, silk, copper, porcelains, and many other things very costly and gilded.
When the Portuguese come to Canton in China to traffic, they must remain there but certain days: and when they come in at the gate of the city, they must enter their names in a book, and when they go out at night they must put out their names. They may not lie in the town all night, but must lie in their boats outside of the town. And, their time expired, if any man remains there, he is imprisoned.""
Ralph Fitch, an account of his travels to the Far East, 1599 C.E.
The description in the second paragraph of the procedures that Portuguese and other foreigners followed when trading in China supports which of the following inferences about trade policy in the later Ming Dynasty?
A. The Ming Dynasty was very supportive of and welcoming to all commercial enterprise.
B. The Ming Dynasty sought to regulate trade strictly to limit contact with foreigners and ease collection of taxes.
C. The Ming Dynasty was too busy battling pirates along its coast to pay any attention to regular merchant activity.
D. The Ming Dynasty only allowed Portugal to trade with China through Canton, permitting only one boat a year.",1708,301,this,1,0,0,1,41,0,1,1,1,1,404,63,other,0,-1.0,1.0,1,0.00022625,1,0.0003029,1,1.124e-05,1,2.81008e-05,1,8.133e-05,1,0.000130816,0,0.000133525,0,0.00033714,1,3.075e-05,0,0.000267
mmlu_humanities_00028_philosophy,humanities,choice,"Why is it ""easier said than done"" to ensure that the principle of informed consent is adhered to?
A. It is not practicable to present every participant with all the information about the study.
B. Sometimes it is desirable to withhold certain pieces of information, such as the length of time an interview will take.
C. If the participants knew exactly what the researcher was intending to study, they might change their behavior.
D. All of the above.",451,78,why,0,0,0,1,5,0,1,1,1,1,402,63,other,0,-1.0,1.0,1,0.000135,1,0.000229,0,6.06e-06,1,1.6544e-05,1,4.728e-05,1,0.00010017,0,0.00011365,0,0.00026064,1,1.545e-05,0,0.0002152
mmlu_humanities_00021_high_school_world_history,humanities,choice,"This question refers to the following information.
The following poem refers to an incident in Sharpeville, South Africa, in 1960. To protest the requirement that they carry papers documenting their identity and residence, black South Africans gathered in front of police stations without their papers. Though other protests ended peacefully, in Sharpeville, police fired into the crowd.
What is important
about Sharpeville
is not that seventy died:
nor even that they were shot in the back
retreating, unarmed, defenceless
and certainty not
the heavy caliber slug
that tore through a mother's back
and ripped through the child in her arms
killing it
Remember Sharpeville
bullet-in-the-back day
Because it epitomized oppression
and the nature of society
More clearly than anything else;
it was the classic event
Nowhere is racial dominance
more clearly defined
nowhere the will to oppress
more clearly demonstrated
What the world whispers
apartheid declares with snarling guns
the blood the rich lust after
South Africa spills dust
Remember Sharpeville
Remember bullet-in-the-back day
And remember the unquenchable will for freedom
Remember the dead
and be glad
—Dennis Brutus, 1973
What does the poet mean by ""what the world whispers""?
A. The world is too afraid of South Africa to oppose apartheid.
B. The world engages in subtler forms of discrimination.
C. The world condemns South Africa’s discrimination.
D. The world economy promotes South Africa’s discrimination.",1471,235,this,2,1,0,1,38,0,1,1,1,0,305,47,other,0,-1.0,1.0,0,0.00019525,1,0.0003645,0,6.675e-05,1,6.146e-05,1,7.404e-05,0,0.00013033,0,0.000131575,1,0.00028974,1,3.055e-05,0,0.000261
gsm8k_00023,math,number,"Sasha added 48 cards into a box. Her sister, Karen, then took out 1/6 of the cards Sasha added. If there are now 83 cards in the box, how many cards were originally in the box?",176,37,sasha,4,1,0,1,5,0,0,0,0,1,307,61,other,0,-1.0,1.0,1,0.0001495,1,0.0002525,1,5.96e-06,1,1.89088e-05,1,4.838e-05,1,6.389e-05,0,0.000109525,1,0.00019674,1,1.75e-05,0,0.0002048
mmlu_social_science_00072_us_foreign_policy,social_science,choice,"The role of gathering and interpreting intelligence about foreign countries in order to allow policymakers to make good foreign policy decisions was given to
A. the Central Intelligence Agency (CIA).
B. the Federal Bureau of Investigation (FBI).
C. the National Security Council.
D. Both A and B are correct.",308,49,the,0,0,0,0,11,1,0,0,0,0,389,60,other,0,-1.0,1.0,1,0.00011225,1,0.0002647,1,5.42e-06,1,1.66328e-05,1,4.523e-05,1,6.016e-05,0,0.000111325,0,0.00025164,1,1.47e-05,0,0.0002096
sciq_00097,science,choice,"Bivalvia and gastropoda are classes of what phylum?
A. fishes
B. diatoms
C. Insects
D. mollusks",95,16,bivalvia,0,0,0,1,2,0,0,0,0,0,200,31,other,0,-1.0,1.0,1,7.825e-05,1,0.000122,1,4.08e-06,1,1.12304e-05,1,4.214e-05,1,4.786e-05,1,5.775e-05,1,0.00012744,1,1.665e-05,1,0.0001574
mmlu_humanities_00030_high_school_world_history,humanities,choice,"This question refers to the following information.
""At least one of the [world's] societies would have to somehow enormously increase its productivity [in order to achieve global hegemony]. That quantum jump would have to be made before the various scientific, technological, agricultural, and industrial revolutions on which our post-quantum-leap world rests. It could only be accomplished by exploiting the ecosystems, mineral resources, and human assets of whole continents outside the lands of the society making the jump. Western Europe did just that by means of its brutality and guns and, more important, by geographical and ecological luck.""
Copyright © 2015 Cambridge University Press.
Alfred Crosby, historian, Ecological Imperialism, 2004
Crosby's argument in the passage is most likely a response to which of the following developments of the period 1450–1750 C.E.?
A. The development of direct trade links between Western Europe and India
B. The beginning of the Industrial Revolution
C. The colonization of North and South America by Western Europeans
D. The increasing development of seafaring technologies",1121,172,this,4,1,0,1,29,0,1,1,0,1,339,55,other,0,-1.0,1.0,1,0.00017475,1,0.0004245,1,7.91e-06,1,5.43e-05,1,5.304e-05,1,0.0001211,0,0.000123775,0,0.00029754,1,2.95e-05,0,0.000241
mmlu_humanities_00108_philosophy,humanities,choice,"A prima facie duty is a characteristic of an act in virtue of which the act:
A. seems to be right, although this might be illusory.
B. tends to be right, although this might be outweighed by other considerations.
C. is right.
D. is the first thing that an agent ought to do, above all else.",290,56,a,0,0,0,0,0,0,0,0,0,1,271,49,other,0,-1.0,1.0,1,0.0001275,1,0.0001843,0,5.24e-06,1,5.512e-05,0,4.572e-05,1,5.757e-05,0,0.000112075,0,0.00025404,1,1.655e-05,0,0.0002108
gsm8k_00027,math,number,"A vendor at the market is selling sunglasses for $30 each. He has to spend a certain amount to buy these sunglasses. He sells 10 pairs in a day. He then takes half his profits and uses it to buy a new sign, which costs $20. How much does each pair of sunglasses cost him to buy?",278,57,a,3,0,0,1,4,0,0,0,0,1,357,66,other,0,-1.0,1.0,1,0.0001905,0,0.0004357,1,2.624e-05,1,2.8302e-05,1,0.00016695,1,8.422e-05,0,0.00011095,0,0.00025014,0,2.24e-05,0,0.0002082
gsm8k_00036,math,number,"A pickup truck can fill 20 eight gallon water cans (each can filled three quarters of its capacity) in three hours. If each can is filled to full capacity instead, how long, in hours, will it take to fill 25 cans?",213,41,a,2,0,0,1,1,1,0,0,0,1,211,45,other,0,-1.0,1.0,1,0.00018625,1,0.0001256,1,1.783e-05,1,3.97e-05,1,5.644e-05,1,0.00010259,0,0.000109675,0,0.00024534,0,2.16e-05,0,0.000205
strategyqa_2cc59f4d25398d251fd6,commonsense,yesno,"Is Olympia, Washington part of ""Ish river country""? Answer yes or no.",69,12,is,0,0,0,1,5,0,1,0,1,0,283,50,no,0,-1.0,1.0,1,9.975e-05,1,0.0001479,0,4.12e-06,0,3.37e-05,0,5.84e-05,0,9.438e-05,0,0.0001072,0,0.00023604,0,1.195e-05,0,0.000199
mmlu_social_science_00086_sociology,social_science,choice,"The 'extension pattern' that Parker (1976) identified was said to be:
A. the lifestyle of clerical and unskilled manual workers, who saw leisure time as a chance to escape from alienating work
B. characteristic of professionals and skilled workers, whose work interests spilled over into leisure time
C. a neutral balance between work and leisure as neither connected nor oppositional, as evidenced by semi-skilled manual and clerical workers
D. the tendency of students to leave essay-writing until the last minute and then ask for an extended deadline",553,89,the,1,1,0,0,2,1,1,0,0,0,332,53,other,0,-1.0,1.0,1,0.000147,1,0.0002044,0,5.35e-06,1,1.87296e-05,1,7.516e-05,1,6.871e-05,0,0.000115225,0,0.00026604,1,2.27e-05,0,0.0002194
gsm8k_00154,math,number,"Wendy has 5 facial products she puts on in the morning and she waits 5 minutes between each product.  She also spends an additional 30 minutes putting on her make-up.  How much time does it take her to put on her ""full face?""",225,44,wendy,3,1,0,1,3,0,1,0,0,1,252,44,other,0,-1.0,1.0,0,0.000172,0,0.000209,0,1.693e-05,0,1.642e-05,0,4.952e-05,0,6.5e-05,0,0.000109825,0,0.00015054,0,1.39e-05,0,0.000206
mmlu_social_science_00115_sociology,social_science,choice,"What is the name of the process by which we acquire a sense of identity and become members of society?
A. rationalization
B. colonization
C. McDonaldization
D. socialization",173,28,what,0,0,0,1,1,0,0,0,0,0,580,83,other,0,-1.0,1.0,1,8.675e-05,1,0.0002175,1,6.16e-06,1,1.22592e-05,1,0.00013773,1,7.002e-05,1,9.46e-05,1,0.00019404,1,1.705e-05,0,0.000205
sciq_00005,science,choice,"Bar, circle, and line are all types of what?
A. algorithms
B. maps
C. theories
D. graphs",88,17,bar,0,0,0,1,1,0,0,0,0,1,109,19,other,0,-1.0,1.0,1,6.525e-05,1,0.0001111,1,2.7e-06,1,1.18316e-05,1,2.855e-05,1,4.184e-05,0,0.00010855,1,0.00010464,1,1.015e-05,1,0.0001955
strategyqa_20abc7ba538a2fd1dd76,commonsense,yesno,Will the small intenstine break down a cotton ball? Answer yes or no.,69,13,will,0,0,0,1,2,0,0,0,1,0,135,23,no,0,-1.0,1.0,1,7.6e-05,1,8.32e-05,1,2.21e-06,1,9.2164e-06,1,2.522e-05,1,3.692e-05,1,6.6025e-05,1,0.00021444,1,1.05e-05,0,0.0001988
strategyqa_bac94f0b8587bf0e8f5e,commonsense,yesno,Would a cauliflower farmer prosper at a latitude of 75° N? Answer yes or no.,76,15,would,1,0,0,1,2,0,0,0,1,0,168,30,no,0,-1.0,1.0,1,0.0001035,1,0.0001091,1,1.131e-05,1,3.965e-05,1,2.975e-05,1,4.7032e-05,0,0.000107425,0,0.00023664,1,1.325e-05,0,0.0001992
mmlu_humanities_00055_high_school_world_history,humanities,choice,"This question refers to the following information.
""The greatest contribution that Africa can make to the peace of the world is to avoid all the dangers inherent in disunity, by creating a political union which will also by its success, stand as an example to a divided world. A Union of African states will project more effectively the African personality. It will command respect from a world that has regard only for size and influence. The scant attention paid to African opposition to the French atomic tests in the Sahara, and the ignominious spectacle of the U.N. in the Congo quibbling about constitutional niceties while the Republic was tottering into anarchy, are evidence of the callous disregard of African Independence by the Great Powers.""
Kwame Nkrumah, Ghanian leader, 1961
Nkrumah's argument in the passage most clearly supports which of the following ideologies?
A. Pan-Africanism
B. Communism
C. African socialism
D. Neocolonialism",951,154,this,1,1,0,1,26,0,1,1,0,1,378,54,other,0,-1.0,1.0,1,0.000152,1,0.0002505,1,8.48e-06,1,4.254e-05,1,0.00023015,1,9.4016e-05,1,0.0001158,1,0.00023244,1,2.62e-05,1,0.000237
mmlu_humanities_00115_philosophy,humanities,choice,"Craig argues that the series of events in time cannot be actually infinite, so we know that _____.
A. the universe is finite in the past and began to exist
B. the universe is infinite in the past
C. the universe never is uncaused
D. the universe exists only in the mind",269,52,craig,0,0,0,0,1,0,0,0,1,1,401,69,other,0,-1.0,1.0,1,0.00011325,1,0.0001466,1,4.94e-06,1,1.73192e-05,1,3.826e-05,1,5.376e-05,1,0.0001043,1,0.00017304,1,1.455e-05,1,0.0002027
strategyqa_6662006c915a62db5a89,commonsense,yesno,Is Hamlet more common on IMDB than Comedy of Errors? Answer yes or no.,70,14,is,0,0,0,1,5,0,0,1,1,0,279,57,yes,0,-1.0,1.0,1,7.9e-05,1,9.57e-05,1,5.42e-06,1,1.07608e-05,1,3.602e-05,1,3.882e-05,1,7.595e-05,0,0.00023604,1,1.17e-05,0,0.0001988
mmlu_social_science_00120_high_school_government_and_politics,social_science,choice,"The difference between a pardon and a reprieve is
A. a pardon lasts 10 years, while a reprieve lasts one year
B. a reprieve grants a release from legal punishment, while a pardon postpones it
C. a pardon grants a release from legal punishment while a reprieve postpones it
D. only state governors can issue pardons",314,56,the,1,0,0,0,1,0,0,0,0,1,230,40,other,0,-1.0,1.0,1,0.00010675,1,0.0002546,1,4.7e-06,1,1.2942e-05,1,5.26e-05,1,6.5e-05,1,9.1675e-05,0,0.00025734,1,1.445e-05,0,0.0002122
gsm8k_00047,math,number,"Lori owns 15 times as many beanie babies as Sydney. If Lori has 300 beanie babies, how many beanie babies do they have in total?",128,25,lori,2,0,0,1,4,0,0,0,0,1,189,34,other,0,-1.0,1.0,1,0.00012,1,0.0001977,1,3.85e-06,1,3.13e-05,1,0.000226574,1,6.267e-05,1,9.73e-05,1,0.00013374,1,1.32e-05,1,0.0002018
mmlu_humanities_00047_high_school_world_history,humanities,choice,"This question refers to the following information.
The passage below is the Chinese emperor's response to English King George III's diplomatic envoys, who were seeking expanded trading privileges (1793).
Strange and costly objects do not interest me. If I have commanded that the tribute offerings sent by you, O King, are to be accepted, this was solely in consideration for the spirit which prompted you to dispatch them from afar. . . . As your Ambassador can see for himself, we possess all things. I set no value on objects strange or ingenious, and have no use for your country's manufactures. It behooves you, O King, to display even greater devotion and loyalty in future, so that, by perpetual submission to our Throne, you may secure peace and prosperity.
According to the passage, what was the Chinese reaction to the British goods?
A. Awe at their technological superiority
B. Fascination with their strangeness
C. Offense at a perceived bribe
D. Interpreting them as an act of submission",1000,167,this,1,0,0,1,21,1,1,0,1,1,551,92,other,0,-1.0,1.0,1,0.00014225,1,0.0003497,1,9.01e-06,1,2.36964e-05,1,6.722e-05,1,9.912e-05,0,0.00012265,1,0.00025884,1,2.535e-05,0,0.0002392
sciq_00077,science,choice,"One of the five fundamental conservation laws in the universe refers to conservation of what, which is the product of mass and velocity?
A. energy
B. light
C. momentum
D. fluid",176,31,one,0,0,0,1,1,0,0,0,0,0,156,27,other,0,-1.0,1.0,1,8.65e-05,1,0.000105,1,2.91e-06,1,1.17016e-05,1,3.552e-05,1,6.318e-05,1,7.39e-05,1,0.00014334,1,1.34e-05,0,0.000205
mmlu_humanities_00126_philosophy,humanities,choice,"According to Rawls, the two parts of his theory:
A. are interdependent: You cannot accept one part without accepting the other.
B. are independent: You can accept either part without accepting the other.
C. are provable from self-evident premises.
D. cannot be justified via rational means.",290,47,according,0,1,0,0,4,0,0,0,1,0,694,103,other,0,-1.0,1.0,0,0.0001255,0,0.0003047,0,6.1e-06,0,1.7834e-05,0,6.5545e-05,0,0.00012399,0,0.000111475,0,0.00025134,0,1.89e-05,0,0.0002092
sciq_00074,science,choice,"What is the chemical name of table sugar?
A. codeine
B. cellulose
C. sucrose
D. potassium",89,16,what,0,0,0,1,1,0,0,0,0,0,125,21,other,0,-1.0,1.0,1,6.05e-05,1,9.05e-05,1,8.44e-06,1,8.5712e-06,1,3.023e-05,1,5.313e-05,1,4.09e-05,1,0.00011004,1,1.365e-05,1,0.00018705
strategyqa_7d6b8191f43b8526074e,commonsense,yesno,Will Chick Fil A be open on Halloween 2021? Answer yes or no.,61,13,will,1,0,0,1,5,0,0,0,1,0,202,35,yes,0,-1.0,1.0,1,6.75e-05,1,9.38e-05,0,1.064e-05,1,9.4308e-06,0,2.988e-05,1,4.891e-05,0,0.00010735,1,0.00013644,1,9.65e-06,0,0.0001988
mmlu_humanities_00103_high_school_world_history,humanities,choice,"This question refers to the following information.
""In Northern India the existence of separate States at this period is usually little more than a question of words. A zamindar who paid revenue to the Mogul was clearly in a position of dependence, and if he wished to establish a claim to sovereignty, the first step was to refuse, or omit to pay revenue. Such an omission might, however, arise from various other causes, and it is probable that in Rajputana, Central India, and Chota Nagpur there were numerous chiefs and tribes occupying what constitutional lawyers would regard as an anomalous position, sometimes paying the stipulated revenue, sometimes in open rebellion, and sometimes enjoying practical independence because the Mogul authorities found it inconvenient to undertake active measures of coercion.""
W.H. Moreland, India at the Death of Akbar, 1920
Moreland's description of revenue collection in the Mughal Empire is best seen as evidence for which of the following generalizations?
A. Only people of certain religions were required to pay revenue to the empire.
B. Geographical differences may have influenced which groups pay taxes.
C. Revenue collection was the only source of funds by which the Mughal Empire operated.
D. The case of Rajputana was a typical one in the Mughal Empire.",1307,211,this,1,0,0,1,29,0,1,1,0,1,606,94,other,0,-1.0,1.0,1,0.000179,1,0.0002957,1,1.142e-05,1,2.56216e-05,1,7.611e-05,1,0.000131632,0,0.000126475,0,0.00030894,1,3.125e-05,0,0.0002482
mmlu_humanities_00077_high_school_world_history,humanities,choice,"This question refers to the following information.
Gunpowder Weaponry: Europe vs. China
In Western Europe during the 1200s through the 1400s, early cannons, as heavy and as slow to fire as they were, proved useful enough in the protracted sieges that dominated warfare during this period that governments found it sufficiently worthwhile to pay for them and for the experimentation that eventually produced gunpowder weapons that were both more powerful and easier to move. By contrast, China, especially after the mid-1300s, was threatened mainly by highly mobile steppe nomads, against whom early gunpowder weapons, with their unwieldiness, proved of little utility. It therefore devoted its efforts to the improvement of horse archer units who could effectively combat the country's deadliest foe.
The argument in this passage most closely relates to which of the following large-scale questions about global history?
A. How societies shared strategically important technologies with each other
B. Why European states went on to attain military superiority over non-Western powers in the modern era
C. Why Silk Road commerce dwindled across the breadth of Eurasia after 1500 C.E.
D. How the medieval climatic optimum affected the process of cultural diffusion",1262,197,this,4,1,0,1,21,0,1,1,0,1,258,36,other,0,-1.0,1.0,1,0.00018525,1,0.0001942,0,8.2e-06,1,2.85824e-05,1,7.639e-05,1,0.00015075,0,0.0001261,0,0.00030594,1,2.635e-05,0,0.0002472
