router,feature,importance_mean,importance_std,n_seeds
random_forest_router,cat__question_start_mother,0.0,0.0,25
random_forest_router,cat__question_start_mr,0.0,0.0,28
random_forest_router,cat__question_start_mrs,0.0,0.0,21
random_forest_router,cat__question_start_name,0.0,0.0,23
random_forest_router,cat__question_start_nato,0.0,0.0,26
random_forest_router,cat__question_start_nonmetal,0.0,0.0,25
random_forest_router,cat__question_start_nussbaum,0.0,0.0,24
random_forest_router,cat__question_start_of,0.0,0.0,28
random_forest_router,cat__question_start_on,0.0,0.0,23
random_forest_router,cat__question_start_one,0.0,0.0,30
random_forest_router,cat__question_start_over,0.0,0.0,22
random_forest_router,cat__question_start_parfit,0.0,0.0,22
random_forest_router,cat__question_start_patterns,0.0,0.0,21
random_forest_router,cat__question_start_peace,0.0,0.0,23
random_forest_router,cat__question_start_phantom,0.0,0.0,24
random_forest_router,cat__question_start_pilcher,0.0,0.0,26
random_forest_router,cat__question_start_plato,0.0,0.0,21
random_forest_router,cat__question_start_positive,0.0,0.0,26
random_forest_router,cat__question_start_potential,0.0,0.0,30
random_forest_router,cat__question_start_queer,0.0,0.0,23
random_forest_router,cat__question_start_raine,0.0,0.0,19
random_forest_router,cat__question_start_raul,0.0,0.0,21
random_forest_router,cat__question_start_reggie,0.0,0.0,23
random_forest_router,cat__question_start_rob,0.0,0.0,22
random_forest_router,cat__question_start_robert,0.0,0.0,26
random_forest_router,cat__question_start_rocky,0.0,0.0,27
random_forest_router,cat__question_start_roy,0.0,0.0,21
random_forest_router,cat__question_start_sasha,0.0,0.0,19
random_forest_router,cat__question_start_scientific,0.0,0.0,25
random_forest_router,cat__question_start_scott,0.0,0.0,19
random_forest_router,cat__question_start_seal,0.0,0.0,22
random_forest_router,cat__question_start_self,0.0,0.0,22
random_forest_router,cat__question_start_seven,0.0,0.0,23
random_forest_router,cat__question_start_should,0.0,0.0,25
random_forest_router,cat__question_start_snowballing,0.0,0.0,24
random_forest_router,cat__question_start_social,0.0,0.0,25
random_forest_router,cat__question_start_sociologists,0.0,0.0,20
random_forest_router,cat__question_start_sonny,0.0,0.0,24
random_forest_router,cat__question_start_sullivan,0.0,0.0,24
random_forest_router,cat__question_start_summer,0.0,0.0,24
random_forest_router,cat__question_start_susan,0.0,0.0,19
random_forest_router,cat__question_start_sylvia,0.0,0.0,25
random_forest_router,cat__question_start_tabitha,0.0,0.0,21
random_forest_router,cat__question_start_team,0.0,0.0,27
random_forest_router,cat__question_start_telework,0.0,0.0,24
random_forest_router,cat__question_start_theo,0.0,0.0,22
random_forest_router,cat__question_start_thomas,0.0,0.0,23
random_forest_router,cat__question_start_three,0.0,0.0,27
random_forest_router,cat__question_start_tim,0.0,0.0,23
random_forest_router,cat__question_start_tissues,0.0,0.0,21
random_forest_router,cat__question_start_titration,0.0,0.0,25
random_forest_router,cat__question_start_to,0.0,0.0,29
random_forest_router,cat__question_start_tobias,0.0,0.0,20
random_forest_router,cat__question_start_toby,0.0,0.0,24
random_forest_router,cat__question_start_tom,0.0,0.0,23
random_forest_router,cat__question_start_tommy,0.0,0.0,23
random_forest_router,cat__question_start_tony,0.0,0.0,24
random_forest_router,cat__question_start_tracy,0.0,0.0,19
random_forest_router,cat__question_start_traditional,0.0,0.0,23
random_forest_router,cat__question_start_two,0.0,0.0,24
random_forest_router,cat__question_start_types,0.0,0.0,18
random_forest_router,cat__question_start_uncle,0.0,0.0,26
random_forest_router,cat__question_start_walt,0.0,0.0,23
random_forest_router,cat__question_start_weather,0.0,0.0,25
random_forest_router,cat__question_start_weber,0.0,0.0,22
random_forest_router,cat__question_start_wendy,0.0,0.0,23
random_forest_router,cat__question_start_were,0.0,0.0,30
random_forest_router,cat__question_start_where,0.0,0.0,30
random_forest_router,cat__question_start_while,0.0,0.0,30
random_forest_router,cat__question_start_who,0.0,0.0,22
random_forest_router,cat__question_start_winter,0.0,0.0,23
random_forest_router,cat__question_start_with,0.0,0.0,23
random_forest_router,cat__question_start_wolf,0.0,0.0,30
random_forest_router,cat__question_start_xander,0.0,0.0,23
random_forest_router,cat__question_start_yesterday,0.0,0.0,24
random_forest_router,num__cheap_contains_uncertainty,0.0,0.0,30
random_forest_router,num__cheap_sample_agreement,0.0,0.0,30
random_forest_router,num__cheap_self_confidence,0.0,0.0,30
