policy,accuracy,avg_cost,utility,regret,route_acc,group,models,seed
correctness_random_forest,0.9137055837563451,7.857182741116753e-05,0.9137055837563451,0.050761421319796954,0.5431472081218274,2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",232
correctness_extra_trees,0.9035532994923858,7.80296954314721e-05,0.9035532994923858,0.06091370558375635,0.5228426395939086,2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",232
correctness_tfidf_logistic,0.9035532994923858,7.976446700507615e-05,0.9035532994923858,0.06091370558375635,0.5482233502538071,2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",232
always_gemini_flash_lite,0.949238578680203,0.00012163578680203047,0.949238578680203,0.02030456852791878,0.9796954314720813,2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",233
always_granite_8b,0.8578680203045685,1.605736040609137e-05,0.8578680203045685,0.1116751269035533,0.02030456852791878,2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",233
oracle,0.9695431472081218,0.00011847106598984771,0.9695431472081218,0.0,1.0,2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",233
random,0.8883248730964467,6.358274111675126e-05,0.8883248730964467,0.08121827411167512,0.4873096446700508,2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",233
correctness_logistic,0.9137055837563451,6.60007614213198e-05,0.9137055837563451,0.05583756345177665,0.4213197969543147,2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",233
correctness_random_forest,0.949238578680203,8.149619289340101e-05,0.949238578680203,0.02030456852791878,0.6091370558375635,2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",233
correctness_extra_trees,0.9441624365482234,7.310482233502539e-05,0.9441624365482234,0.025380710659898477,0.5228426395939086,2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",233
correctness_tfidf_logistic,0.9187817258883249,7.325862944162436e-05,0.9187817258883249,0.050761421319796954,0.5025380710659898,2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",233
always_qwen_30b,0.883248730964467,2.4050889340101523e-05,0.883248730964467,0.04060913705583756,0.9593908629441624,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",229
always_llama_70b,0.8781725888324873,5.466173604060913e-05,0.8781725888324873,0.04568527918781726,0.04060913705583756,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",229
oracle,0.9238578680203046,2.472104771573604e-05,0.9238578680203046,0.0,1.0,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",229
random,0.8781725888324873,3.9203859898477155e-05,0.8781725888324873,0.04568527918781726,0.4720812182741117,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",229
correctness_logistic,0.868020304568528,4.284411776649746e-05,0.868020304568528,0.05583756345177665,0.4416243654822335,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",229
correctness_random_forest,0.868020304568528,3.781231878172589e-05,0.868020304568528,0.05583756345177665,0.5126903553299492,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",229
correctness_extra_trees,0.868020304568528,4.145658375634518e-05,0.868020304568528,0.05583756345177665,0.4467005076142132,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",229
correctness_tfidf_logistic,0.868020304568528,4.0911714720812185e-05,0.868020304568528,0.05583756345177665,0.49746192893401014,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",229
always_qwen_30b,0.9187817258883249,2.5177516751269037e-05,0.9187817258883249,0.03553299492385787,0.9644670050761421,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",230
always_llama_70b,0.9187817258883249,5.905986294416244e-05,0.9187817258883249,0.03553299492385787,0.03553299492385787,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",230
oracle,0.9543147208121827,2.5740914720812185e-05,0.9543147208121827,0.0,1.0,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",230
random,0.9137055837563451,4.056547005076143e-05,0.9137055837563451,0.04060913705583756,0.5025380710659898,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",230
correctness_logistic,0.9187817258883249,4.194248629441625e-05,0.9187817258883249,0.03553299492385787,0.5126903553299492,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",230
correctness_random_forest,0.9187817258883249,4.2582841624365475e-05,0.9187817258883249,0.03553299492385787,0.49238578680203043,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",230
correctness_extra_trees,0.9086294416243654,4.6253778680203046e-05,0.9086294416243654,0.04568527918781726,0.41116751269035534,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",230
correctness_tfidf_logistic,0.9238578680203046,4.0336101522842645e-05,0.9238578680203046,0.030456852791878174,0.5380710659898477,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",230
always_qwen_30b,0.9086294416243654,2.4685005076142135e-05,0.9086294416243654,0.06091370558375635,0.9390862944162437,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",231
always_llama_70b,0.9289340101522843,5.2613131979695435e-05,0.9289340101522843,0.04060913705583756,0.06091370558375635,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",231
oracle,0.9695431472081218,2.7098519796954313e-05,0.9695431472081218,0.0,1.0,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",231
random,0.9289340101522843,3.9003541116751266e-05,0.9289340101522843,0.04060913705583756,0.5025380710659898,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",231
correctness_logistic,0.9289340101522843,4.0742123857868024e-05,0.9289340101522843,0.04060913705583756,0.4720812182741117,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",231
correctness_random_forest,0.9289340101522843,3.517228629441624e-05,0.9289340101522843,0.04060913705583756,0.5482233502538071,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",231
correctness_extra_trees,0.9289340101522843,4.100532487309645e-05,0.9289340101522843,0.04060913705583756,0.5228426395939086,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",231
correctness_tfidf_logistic,0.9289340101522843,3.879297868020304e-05,0.9289340101522843,0.04060913705583756,0.5126903553299492,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",231
always_qwen_30b,0.9035532994923858,2.511733604060913e-05,0.9035532994923858,0.04060913705583756,0.9593908629441624,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",232
always_llama_70b,0.9035532994923858,5.291847715736041e-05,0.9035532994923858,0.04060913705583756,0.04060913705583756,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",232
oracle,0.9441624365482234,2.5377222335025375e-05,0.9441624365482234,0.0,1.0,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",232
random,0.9137055837563451,3.858909137055837e-05,0.9137055837563451,0.030456852791878174,0.5076142131979695,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",232
correctness_logistic,0.8984771573604061,4.2409938071065996e-05,0.8984771573604061,0.04568527918781726,0.4517766497461929,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",232
correctness_random_forest,0.8934010152284264,4.286461827411168e-05,0.8934010152284264,0.050761421319796954,0.38071065989847713,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",232
correctness_extra_trees,0.8883248730964467,4.451133096446701e-05,0.8883248730964467,0.05583756345177665,0.38071065989847713,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",232
correctness_tfidf_logistic,0.8934010152284264,4.1674442639593904e-05,0.8934010152284264,0.050761421319796954,0.4619289340101523,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",232
always_qwen_30b,0.9137055837563451,2.5185965482233502e-05,0.9137055837563451,0.03553299492385787,0.9644670050761421,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",233
always_llama_70b,0.8984771573604061,5.5636507614213196e-05,0.8984771573604061,0.050761421319796954,0.03553299492385787,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",233
oracle,0.949238578680203,2.6300964467005076e-05,0.949238578680203,0.0,1.0,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",233
random,0.9137055837563451,4.267617766497462e-05,0.9137055837563451,0.03553299492385787,0.4720812182741117,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",233
correctness_logistic,0.9137055837563451,3.8591196954314725e-05,0.9137055837563451,0.03553299492385787,0.5685279187817259,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",233
correctness_random_forest,0.9137055837563451,3.808676243654822e-05,0.9137055837563451,0.03553299492385787,0.5634517766497462,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",233
correctness_extra_trees,0.9137055837563451,4.165049543147208e-05,0.9137055837563451,0.03553299492385787,0.5126903553299492,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",233
correctness_tfidf_logistic,0.9137055837563451,3.8378689340101525e-05,0.9137055837563451,0.03553299492385787,0.5939086294416244,2model_qwen_30b_llama_70b,"qwen_30b,llama_70b",233
always_qwen_30b,0.883248730964467,2.4050889340101523e-05,0.883248730964467,0.04568527918781726,0.9543147208121827,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",229
always_deepseek_v3,0.9137055837563451,6.778710659898477e-05,0.9137055837563451,0.015228426395939087,0.04568527918781726,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",229
oracle,0.9289340101522843,2.5565059898477163e-05,0.9289340101522843,0.0,1.0,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",229
random,0.8984771573604061,4.639394111675127e-05,0.8984771573604061,0.030456852791878174,0.467005076142132,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",229
correctness_logistic,0.9086294416243654,4.92937502538071e-05,0.9086294416243654,0.02030456852791878,0.4416243654822335,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",229
correctness_random_forest,0.8984771573604061,4.9993449746192905e-05,0.8984771573604061,0.030456852791878174,0.4517766497461929,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",229
correctness_extra_trees,0.8883248730964467,5.230629847715736e-05,0.8883248730964467,0.04060913705583756,0.36548223350253806,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",229
correctness_tfidf_logistic,0.9035532994923858,4.8146030456852795e-05,0.9035532994923858,0.025380710659898477,0.49746192893401014,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",229
always_qwen_30b,0.9187817258883249,2.5177516751269037e-05,0.9187817258883249,0.04568527918781726,0.9543147208121827,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",230
always_deepseek_v3,0.9289340101522843,7.100308629441626e-05,0.9289340101522843,0.03553299492385787,0.04568527918781726,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",230
oracle,0.9644670050761421,2.776324060913706e-05,0.9644670050761421,0.0,1.0,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",230
random,0.934010152284264,4.587923654822335e-05,0.934010152284264,0.030456852791878174,0.5025380710659898,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",230
correctness_logistic,0.9187817258883249,4.454937868020305e-05,0.9187817258883249,0.04568527918781726,0.5532994923857868,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",230
correctness_random_forest,0.9137055837563451,4.817418274111675e-05,0.9137055837563451,0.050761421319796954,0.5126903553299492,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",230
correctness_extra_trees,0.9137055837563451,4.543314517766498e-05,0.9137055837563451,0.050761421319796954,0.5786802030456852,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",230
correctness_tfidf_logistic,0.9289340101522843,4.753743959390863e-05,0.9289340101522843,0.03553299492385787,0.5228426395939086,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",230
always_qwen_30b,0.9086294416243654,2.4685005076142135e-05,0.9086294416243654,0.03553299492385787,0.9644670050761421,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",231
always_deepseek_v3,0.8984771573604061,6.883886294416244e-05,0.8984771573604061,0.04568527918781726,0.03553299492385787,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",231
oracle,0.9441624365482234,2.5989090355329953e-05,0.9441624365482234,0.0,1.0,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",231
random,0.8883248730964467,4.7289074111675124e-05,0.8883248730964467,0.05583756345177665,0.47715736040609136,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",231
correctness_logistic,0.8984771573604061,4.718106395939086e-05,0.8984771573604061,0.04568527918781726,0.49238578680203043,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",231
correctness_random_forest,0.8934010152284264,5.073362030456853e-05,0.8934010152284264,0.050761421319796954,0.4619289340101523,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",231
correctness_extra_trees,0.883248730964467,4.692598578680203e-05,0.883248730964467,0.06091370558375635,0.5329949238578681,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",231
correctness_tfidf_logistic,0.8984771573604061,4.668444467005076e-05,0.8984771573604061,0.04568527918781726,0.5126903553299492,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",231
always_qwen_30b,0.9035532994923858,2.511733604060913e-05,0.9035532994923858,0.03553299492385787,0.9644670050761421,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",232
always_deepseek_v3,0.8934010152284264,7.1633269035533e-05,0.8934010152284264,0.04568527918781726,0.03553299492385787,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",232
oracle,0.9390862944162437,2.608828426395939e-05,0.9390862944162437,0.0,1.0,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",232
random,0.8984771573604061,4.809386802030456e-05,0.8984771573604061,0.04060913705583756,0.49238578680203043,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",232
correctness_logistic,0.8934010152284264,5.154209340101523e-05,0.8934010152284264,0.04568527918781726,0.4467005076142132,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",232
correctness_random_forest,0.8883248730964467,5.168613197969542e-05,0.8883248730964467,0.050761421319796954,0.4619289340101523,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",232
correctness_extra_trees,0.8934010152284264,5.29737888324873e-05,0.8934010152284264,0.04568527918781726,0.4263959390862944,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",232
correctness_tfidf_logistic,0.8984771573604061,5.4166982741116745e-05,0.8984771573604061,0.04060913705583756,0.41116751269035534,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",232
always_qwen_30b,0.9137055837563451,2.5185965482233502e-05,0.9137055837563451,0.03553299492385787,0.9644670050761421,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",233
always_deepseek_v3,0.9137055837563451,7.156977664974619e-05,0.9137055837563451,0.03553299492385787,0.03553299492385787,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",233
oracle,0.949238578680203,2.7288962436548226e-05,0.949238578680203,0.0,1.0,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",233
random,0.9187817258883249,5.340699492385787e-05,0.9187817258883249,0.030456852791878174,0.48223350253807107,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",233
correctness_logistic,0.9187817258883249,4.904616446700508e-05,0.9187817258883249,0.030456852791878174,0.5076142131979695,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",233
correctness_random_forest,0.9187817258883249,5.293335431472081e-05,0.9187817258883249,0.030456852791878174,0.4263959390862944,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",233
correctness_extra_trees,0.9238578680203046,4.7633303553299484e-05,0.9238578680203046,0.025380710659898477,0.5532994923857868,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",233
correctness_tfidf_logistic,0.9137055837563451,5.1129260913705576e-05,0.9137055837563451,0.03553299492385787,0.47715736040609136,2model_qwen_30b_deepseek_v3,"qwen_30b,deepseek_v3",233
always_qwen_30b,0.883248730964467,2.4050889340101523e-05,0.883248730964467,0.02030456852791878,0.9796954314720813,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",229
always_granite_8b,0.8223350253807107,1.5404060913705585e-05,0.8223350253807107,0.08121827411167512,0.02030456852791878,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",229
oracle,0.9035532994923858,2.398900507614213e-05,0.9035532994923858,0.0,1.0,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",229
random,0.8629441624365483,1.8017727918781726e-05,0.8629441624365483,0.04060913705583756,0.4720812182741117,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",229
correctness_logistic,0.8934010152284264,1.9578580710659902e-05,0.8934010152284264,0.01015228426395939,0.49746192893401014,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",229
correctness_random_forest,0.8883248730964467,2.0743571573604057e-05,0.8883248730964467,0.015228426395939087,0.5685279187817259,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",229
correctness_extra_trees,0.8883248730964467,1.9868970558375635e-05,0.8883248730964467,0.015228426395939087,0.48223350253807107,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",229
correctness_tfidf_logistic,0.8934010152284264,2.019335431472081e-05,0.8934010152284264,0.01015228426395939,0.5329949238578681,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",229
always_qwen_30b,0.9187817258883249,2.5177516751269037e-05,0.9187817258883249,0.03553299492385787,0.9644670050761421,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",230
always_granite_8b,0.8324873096446701,1.597741116751269e-05,0.8324873096446701,0.1218274111675127,0.03553299492385787,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",230
oracle,0.9543147208121827,2.489366294416244e-05,0.9543147208121827,0.0,1.0,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",230
random,0.8934010152284264,2.0756444670050763e-05,0.8934010152284264,0.06091370558375635,0.5126903553299492,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",230
correctness_logistic,0.8730964467005076,2.111465989847716e-05,0.8730964467005076,0.08121827411167512,0.5177664974619289,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",230
correctness_random_forest,0.9137055837563451,2.285831675126904e-05,0.9137055837563451,0.04060913705583756,0.6091370558375635,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",230
correctness_extra_trees,0.9086294416243654,2.2143376649746194e-05,0.9086294416243654,0.04568527918781726,0.5583756345177665,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",230
correctness_tfidf_logistic,0.8730964467005076,2.184595532994924e-05,0.8730964467005076,0.08121827411167512,0.5685279187817259,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",230
always_qwen_30b,0.9086294416243654,2.4685005076142135e-05,0.9086294416243654,0.04060913705583756,0.9593908629441624,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",231
always_granite_8b,0.8527918781725888,1.571776649746193e-05,0.8527918781725888,0.09644670050761421,0.04060913705583756,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",231
oracle,0.949238578680203,2.4491991878172593e-05,0.949238578680203,0.0,1.0,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",231
random,0.8883248730964467,2.0139388832487307e-05,0.8883248730964467,0.06091370558375635,0.5025380710659898,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",231
correctness_logistic,0.9187817258883249,2.050541319796954e-05,0.9187817258883249,0.030456852791878174,0.5329949238578681,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",231
correctness_random_forest,0.9137055837563451,2.1861102538071068e-05,0.9137055837563451,0.03553299492385787,0.6294416243654822,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",231
correctness_extra_trees,0.9238578680203046,2.1431449746192896e-05,0.9238578680203046,0.025380710659898477,0.5939086294416244,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",231
correctness_tfidf_logistic,0.9187817258883249,2.133607106598985e-05,0.9187817258883249,0.030456852791878174,0.6091370558375635,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",231
always_qwen_30b,0.9035532994923858,2.511733604060913e-05,0.9035532994923858,0.02030456852791878,0.9796954314720813,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",232
always_granite_8b,0.8578680203045685,1.598223350253807e-05,0.8578680203045685,0.06598984771573604,0.02030456852791878,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",232
oracle,0.9238578680203046,2.5006475126903544e-05,0.9238578680203046,0.0,1.0,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",232
random,0.8730964467005076,2.166977664974619e-05,0.8730964467005076,0.050761421319796954,0.49746192893401014,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",232
correctness_logistic,0.883248730964467,2.0407126903553295e-05,0.883248730964467,0.04060913705583756,0.49746192893401014,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",232
correctness_random_forest,0.883248730964467,2.0644564467005073e-05,0.883248730964467,0.04060913705583756,0.5126903553299492,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",232
correctness_extra_trees,0.883248730964467,2.135135634517766e-05,0.883248730964467,0.04060913705583756,0.5329949238578681,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",232
correctness_tfidf_logistic,0.8883248730964467,2.0580972588832485e-05,0.8883248730964467,0.03553299492385787,0.5279187817258884,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",232
always_qwen_30b,0.9137055837563451,2.5185965482233502e-05,0.9137055837563451,0.030456852791878174,0.9695431472081218,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",233
always_granite_8b,0.8578680203045685,1.605736040609137e-05,0.8578680203045685,0.08629441624365482,0.030456852791878174,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",233
oracle,0.9441624365482234,2.4951855837563452e-05,0.9441624365482234,0.0,1.0,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",233
random,0.8730964467005076,2.0465137055837563e-05,0.8730964467005076,0.07106598984771574,0.47715736040609136,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",233
correctness_logistic,0.9086294416243654,2.070743147208122e-05,0.9086294416243654,0.03553299492385787,0.45685279187817257,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",233
correctness_random_forest,0.9086294416243654,2.202129949238579e-05,0.9086294416243654,0.03553299492385787,0.5939086294416244,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",233
correctness_extra_trees,0.9137055837563451,2.1700797969543147e-05,0.9137055837563451,0.030456852791878174,0.5228426395939086,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",233
correctness_tfidf_logistic,0.9086294416243654,2.13971269035533e-05,0.9086294416243654,0.03553299492385787,0.5177664974619289,2model_qwen_30b_granite_8b,"qwen_30b,granite_8b",233
always_llama_70b,0.8781725888324873,5.466173604060913e-05,0.8781725888324873,0.050761421319796954,0.949238578680203,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",229
always_deepseek_v3,0.9137055837563451,6.778710659898477e-05,0.9137055837563451,0.015228426395939087,0.050761421319796954,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",229
oracle,0.9289340101522843,5.6177695431472074e-05,0.9289340101522843,0.0,1.0,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",229
random,0.8984771573604061,6.185181725888325e-05,0.8984771573604061,0.030456852791878174,0.48223350253807107,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",229
correctness_logistic,0.9035532994923858,6.068619796954314e-05,0.9035532994923858,0.025380710659898477,0.5025380710659898,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",229
correctness_random_forest,0.9035532994923858,6.0908192893401014e-05,0.9035532994923858,0.025380710659898477,0.4619289340101523,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",229
correctness_extra_trees,0.883248730964467,6.040446192893401e-05,0.883248730964467,0.04568527918781726,0.5126903553299492,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",229
correctness_tfidf_logistic,0.8984771573604061,6.179094923857868e-05,0.8984771573604061,0.030456852791878174,0.45685279187817257,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",229
always_llama_70b,0.9187817258883249,5.905986294416244e-05,0.9187817258883249,0.04568527918781726,0.9543147208121827,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",230
always_deepseek_v3,0.9289340101522843,7.100308629441626e-05,0.9289340101522843,0.03553299492385787,0.04568527918781726,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",230
oracle,0.9644670050761421,5.944270050761422e-05,0.9644670050761421,0.0,1.0,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",230
random,0.9390862944162437,6.437362944162437e-05,0.9390862944162437,0.025380710659898477,0.5228426395939086,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",230
correctness_logistic,0.9390862944162437,6.436811675126904e-05,0.9390862944162437,0.025380710659898477,0.5989847715736041,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",230
correctness_random_forest,0.9390862944162437,6.830335532994923e-05,0.9390862944162437,0.025380710659898477,0.4873096446700508,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",230
correctness_extra_trees,0.949238578680203,6.615843654822336e-05,0.949238578680203,0.015228426395939087,0.583756345177665,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",230
correctness_tfidf_logistic,0.949238578680203,6.300753807106599e-05,0.949238578680203,0.015228426395939087,0.5431472081218274,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",230
always_llama_70b,0.9289340101522843,5.2613131979695435e-05,0.9289340101522843,0.03553299492385787,0.9644670050761421,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",231
always_deepseek_v3,0.8984771573604061,6.883886294416244e-05,0.8984771573604061,0.06598984771573604,0.03553299492385787,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",231
oracle,0.9644670050761421,5.377998477157361e-05,0.9644670050761421,0.0,1.0,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",231
random,0.8883248730964467,6.089866497461928e-05,0.8883248730964467,0.07614213197969544,0.47715736040609136,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",231
correctness_logistic,0.934010152284264,5.982843654822335e-05,0.934010152284264,0.030456852791878174,0.5126903553299492,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",231
correctness_random_forest,0.9238578680203046,6.0314137055837564e-05,0.9238578680203046,0.04060913705583756,0.4517766497461929,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",231
correctness_extra_trees,0.9390862944162437,6.0299695431472086e-05,0.9390862944162437,0.025380710659898477,0.5279187817258884,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",231
correctness_tfidf_logistic,0.9390862944162437,6.119875126903553e-05,0.9390862944162437,0.025380710659898477,0.48223350253807107,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",231
always_llama_70b,0.9035532994923858,5.291847715736041e-05,0.9035532994923858,0.04568527918781726,0.9543147208121827,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",232
always_deepseek_v3,0.8934010152284264,7.1633269035533e-05,0.8934010152284264,0.05583756345177665,0.04568527918781726,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",232
oracle,0.949238578680203,5.356698477157361e-05,0.949238578680203,0.0,1.0,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",232
random,0.8883248730964467,6.242325380710659e-05,0.8883248730964467,0.06091370558375635,0.49238578680203043,2model_llama_70b_deepseek_v3,"llama_70b,deepseek_v3",232
